service_id,model,reserve_percent,safe_payload_kg,limiting_factor
S013,C,55,47.25514113903046,energy_reserve
S013,C,56,43.27780485153198,energy_reserve
S013,C,57,38.78500521183014,energy_reserve
S013,C,58,33.637940883636475,energy_reserve
S013,C,59,27.61709690093994,energy_reserve
S013,C,60,20.3175288438797,energy_reserve
S014,A,0,25,rated_payload
S014,A,1,25,rated_payload
S014,A,2,25,rated_payload
S014,A,3,25,rated_payload
S014,A,4,25,rated_payload
S014,A,5,25,rated_payload
S014,A,6,25,rated_payload
S014,A,7,25,rated_payload
S014,A,8,25,rated_payload
S014,A,9,25,rated_payload
S014,A,10,25,rated_payload
S014,A,11,25,rated_payload
S014,A,12,25,rated_payload
S014,A,13,25,rated_payload
S014,A,14,25,rated_payload
S014,A,15,25,rated_payload
S014,A,16,25,rated_payload
S014,A,17,25,rated_payload
S014,A,18,25,rated_payload
S014,A,19,25,rated_payload
S014,A,20,25,rated_payload
S014,A,21,25,rated_payload
S014,A,22,25,rated_payload
S014,A,23,25,rated_payload
S014,A,24,25,rated_payload
S014,A,25,25,rated_payload
S014,A,26,25,rated_payload
S014,A,27,25,rated_payload
S014,A,28,25,rated_payload
S014,A,29,25,rated_payload
S014,A,30,25,rated_payload
S014,A,31,25,rated_payload
S014,A,32,25,rated_payload
S014,A,33,25,rated_payload
S014,A,34,25,rated_payload
S014,A,35,25,rated_payload
S014,A,36,25,rated_payload
S014,A,37,25,rated_payload
S014,A,38,25,rated_payload
S014,A,39,25,rated_payload
S014,A,40,25,rated_payload
S014,A,41,25,rated_payload
S014,A,42,25,rated_payload
S014,A,43,25,rated_payload
S014,A,44,25,rated_payload
S014,A,45,25,rated_payload
S014,A,46,25,rated_payload
S014,A,47,22.87638410925865,energy_reserve
S014,A,48,20.257901400327682,energy_reserve
S014,A,49,17.292414605617523,energy_reserve
S014,A,50,13.866068422794342,energy_reserve
S014,A,51,9.762823581695557,energy_reserve
S014,A,52,4.378429055213928,energy_reserve
S014,A,53,null,empty_roundtrip_infeasible
S014,A,54,null,empty_roundtrip_infeasible
S014,A,55,null,empty_roundtrip_infeasible
S014,A,56,null,empty_roundtrip_infeasible
S014,A,57,null,empty_roundtrip_infeasible
S014,A,58,null,empty_roundtrip_infeasible
S014,A,59,null,empty_roundtrip_infeasible
S014,A,60,null,empty_roundtrip_infeasible
S014,B,0,30,rated_payload
S014,B,1,30,rated_payload
S014,B,2,30,rated_payload
S014,B,3,30,rated_payload
S014,B,4,30,rated_payload
S014,B,5,30,rated_payload
S014,B,6,30,rated_payload
S014,B,7,30,rated_payload
S014,B,8,30,rated_payload
S014,B,9,30,rated_payload
S014,B,10,30,rated_payload
S014,B,11,30,rated_payload
S014,B,12,30,rated_payload
S014,B,13,30,rated_payload
S014,B,14,30,rated_payload
S014,B,15,30,rated_payload
S014,B,16,30,rated_payload
S014,B,17,30,rated_payload
S014,B,18,30,rated_payload
S014,B,19,30,rated_payload
S014,B,20,30,rated_payload
S014,B,21,30,rated_payload
S014,B,22,30,rated_payload
S014,B,23,30,rated_payload
S014,B,24,30,rated_payload
S014,B,25,30,rated_payload
S014,B,26,30,rated_payload
S014,B,27,30,rated_payload
S014,B,28,30,rated_payload
S014,B,29,30,rated_payload
S014,B,30,30,rated_payload
S014,B,31,30,rated_payload
S014,B,32,30,rated_payload
S014,B,33,30,rated_payload
S014,B,34,30,rated_payload
S014,B,35,30,rated_payload
S014,B,36,30,rated_payload
S014,B,37,30,rated_payload
S014,B,38,30,rated_payload
S014,B,39,30,rated_payload
S014,B,40,30,rated_payload
S014,B,41,30,rated_payload
S014,B,42,29.309443831443787,energy_reserve
S014,B,43,28.471960723400116,energy_reserve
S014,B,44,27.571576237678528,energy_reserve
S014,B,45,26.60064071416855,energy_reserve
S014,B,46,25.550112426280975,energy_reserve
S014,B,47,24.409188330173492,energy_reserve
S014,B,48,23.164790868759155,energy_reserve
S014,B,49,21.800831258296967,energy_reserve
S014,B,50,20.29710352420807,energy_reserve
S014,B,51,18.627552688121796,energy_reserve
S014,B,52,16.757344007492065,energy_reserve
S014,B,53,14.637463688850403,energy_reserve
S014,B,54,12.193423211574554,energy_reserve
S014,B,55,9.296597242355347,energy_reserve
S014,B,56,5.661572813987732,energy_reserve
S014,B,57,null,empty_roundtrip_infeasible
S014,B,58,null,empty_roundtrip_infeasible
S014,B,59,null,empty_roundtrip_infeasible
S014,B,60,null,empty_roundtrip_infeasible
S014,C,0,80,rated_payload
S014,C,1,80,rated_payload
S014,C,2,80,rated_payload
S014,C,3,80,rated_payload
S014,C,4,80,rated_payload
S014,C,5,80,rated_payload
S014,C,6,80,rated_payload
S014,C,7,80,rated_payload
S014,C,8,80,rated_payload
S014,C,9,80,rated_payload
S014,C,10,80,rated_payload
S014,C,11,80,rated_payload
S014,C,12,80,rated_payload
S014,C,13,80,rated_payload
S014,C,14,80,rated_payload
S014,C,15,80,rated_payload
S014,C,16,80,rated_payload
S014,C,17,80,rated_payload
S014,C,18,80,rated_payload
S014,C,19,80,rated_payload
S014,C,20,80,rated_payload
S014,C,21,80,rated_payload
S014,C,22,80,rated_payload
S014,C,23,80,rated_payload
S014,C,24,80,rated_payload
S014,C,25,80,rated_payload
S014,C,26,80,rated_payload
S014,C,27,80,rated_payload
S014,C,28,80,rated_payload
S014,C,29,80,rated_payload
S014,C,30,79.90587890148163,energy_reserve
S014,C,31,78.88635993003845,energy_reserve
S014,C,32,77.81480133533478,energy_reserve
S014,C,33,76.68708741664886,energy_reserve
S014,C,34,75.49865245819092,energy_reserve
S014,C,35,74.2444097995758,energy_reserve
S014,C,36,72.91867792606354,energy_reserve
S014,C,37,71.51508748531342,energy_reserve
S014,C,38,70.02646386623383,energy_reserve
S014,C,39,68.44469785690308,energy_reserve
S014,C,40,66.7605721950531,energy_reserve
S014,C,41,64.96355891227722,energy_reserve
S014,C,42,63.04155647754669,energy_reserve
S014,C,43,60.98055958747864,energy_reserve
S014,C,44,58.764232993125916,energy_reserve
S014,C,45,56.373342871665955,energy_reserve
S014,C,46,53.784998655319214,energy_reserve
S014,C,47,50.971593260765076,energy_reserve
S014,C,48,47.89928317070007,energy_reserve
S014,C,49,44.52571928501129,energy_reserve
S014,C,50,40.796456933021545,energy_reserve
S014,C,51,36.63891315460205,energy_reserve
S014,C,52,31.951206922531128,energy_reserve
S014,C,53,26.578840017318726,energy_reserve
S014,C,54,20.25581419467926,energy_reserve
S014,C,55,12.39642322063446,energy_reserve
S014,C,56,null,empty_roundtrip_infeasible
S014,C,57,null,empty_roundtrip_infeasible
S014,C,58,null,empty_roundtrip_infeasible
S014,C,59,null,empty_roundtrip_infeasible
S014,C,60,null,empty_roundtrip_infeasible
S015,A,0,25,rated_payload
S015,A,1,25,rated_payload
S015,A,2,25,rated_payload
S015,A,3,25,rated_payload
S015,A,4,25,rated_payload
S015,A,5,25,rated_payload
S015,A,6,25,rated_payload
S015,A,7,25,rated_payload
S015,A,8,25,rated_payload
S015,A,9,25,rated_payload
S015,A,10,25,rated_payload
S015,A,11,25,rated_payload
S015,A,12,25,rated_payload
S015,A,13,25,rated_payload
S015,A,14,25,rated_payload
S015,A,15,25,rated_payload
S015,A,16,25,rated_payload
S015,A,17,25,rated_payload
S015,A,18,25,rated_payload
S015,A,19,25,rated_payload
S015,A,20,25,rated_payload
S015,A,21,25,rated_payload
S015,A,22,25,rated_payload
S015,A,23,25,rated_payload
S015,A,24,25,rated_payload
S015,A,25,25,rated_payload
S015,A,26,25,rated_payload
S015,A,27,25,rated_payload
S015,A,28,25,rated_payload
S015,A,29,25,rated_payload
S015,A,30,25,rated_payload
S015,A,31,25,rated_payload
S015,A,32,25,rated_payload
S015,A,33,25,rated_payload
S015,A,34,25,rated_payload
S015,A,35,25,rated_payload
S015,A,36,25,rated_payload
S015,A,37,25,rated_payload
S015,A,38,25,rated_payload
S015,A,39,25,rated_payload
S015,A,40,25,rated_payload
S015,A,41,25,rated_payload
S015,A,42,24.570319056510925,energy_reserve
S015,A,43,22.373633831739426,energy_reserve
S015,A,44,19.933203607797623,energy_reserve
S015,A,45,17.188909649848938,energy_reserve
S015,A,46,14.046574383974075,energy_reserve
S015,A,47,10.335049033164978,energy_reserve
S015,A,48,5.631808936595917,energy_reserve
S015,A,49,null,empty_roundtrip_infeasible
S015,A,50,null,empty_roundtrip_infeasible
S015,A,51,null,empty_roundtrip_infeasible
S015,A,52,null,empty_roundtrip_infeasible
S015,A,53,null,empty_roundtrip_infeasible
S015,A,54,null,empty_roundtrip_infeasible
S015,A,55,null,empty_roundtrip_infeasible
S015,A,56,null,empty_roundtrip_infeasible
S015,A,57,null,empty_roundtrip_infeasible
S015,A,58,null,empty_roundtrip_infeasible
S015,A,59,null,empty_roundtrip_infeasible
S015,A,60,null,empty_roundtrip_infeasible
S015,B,0,30,rated_payload
S015,B,1,30,rated_payload
S015,B,2,30,rated_payload
S015,B,3,30,rated_payload
S015,B,4,30,rated_payload
S015,B,5,30,rated_payload
S015,B,6,30,rated_payload
S015,B,7,30,rated_payload
S015,B,8,30,rated_payload
S015,B,9,30,rated_payload
S015,B,10,30,rated_payload
S015,B,11,30,rated_payload
S015,B,12,30,rated_payload
S015,B,13,30,rated_payload
S015,B,14,30,rated_payload
S015,B,15,30,rated_payload
S015,B,16,30,rated_payload
S015,B,17,30,rated_payload
S015,B,18,30,rated_payload
S015,B,19,30,rated_payload
S015,B,20,30,rated_payload
S015,B,21,30,rated_payload
S015,B,22,30,rated_payload
S015,B,23,30,rated_payload
S015,B,24,30,rated_payload
S015,B,25,30,rated_payload
S015,B,26,30,rated_payload
S015,B,27,30,rated_payload
S015,B,28,30,rated_payload
S015,B,29,30,rated_payload
S015,B,30,30,rated_payload
S015,B,31,30,rated_payload
S015,B,32,30,rated_payload
S015,B,33,30,rated_payload
S015,B,34,30,rated_payload
S015,B,35,30,rated_payload
S015,B,36,30,rated_payload
S015,B,37,29.569152295589447,energy_reserve
S015,B,38,28.829864859580994,energy_reserve
S015,B,39,28.041008412837982,energy_reserve
S015,B,40,27.19721406698227,energy_reserve
S015,B,41,26.292250156402588,energy_reserve
S015,B,42,25.31882017850876,energy_reserve
S015,B,43,24.268302619457245,energy_reserve
S015,B,44,23.13038170337677,energy_reserve
S015,B,45,21.89254492521286,energy_reserve
S015,B,46,20.539341866970062,energy_reserve
S015,B,47,19.05126303434372,energy_reserve
S015,B,48,17.40294188261032,energy_reserve
S015,B,49,15.560052394866943,energy_reserve
S015,B,50,13.473422527313232,energy_reserve
S015,B,51,11.066228449344635,energy_reserve
S015,B,52,8.199507594108582,energy_reserve
S015,B,53,4.5325979590415955,energy_reserve
S015,B,54,null,empty_roundtrip_infeasible
S015,B,55,null,empty_roundtrip_infeasible
S015,B,56,null,empty_roundtrip_infeasible
S015,B,57,null,empty_roundtrip_infeasible
S015,B,58,null,empty_roundtrip_infeasible
S015,B,59,null,empty_roundtrip_infeasible
S015,B,60,null,empty_roundtrip_infeasible
S015,C,0,80,rated_payload
S015,C,1,80,rated_payload
S015,C,2,80,rated_payload
S015,C,3,80,rated_payload
S015,C,4,80,rated_payload
S015,C,5,80,rated_payload
S015,C,6,80,rated_payload
S015,C,7,80,rated_payload
S015,C,8,80,rated_payload
S015,C,9,80,rated_payload
S015,C,10,80,rated_payload
S015,C,11,80,rated_payload
S015,C,12,80,rated_payload
S015,C,13,80,rated_payload
S015,C,14,80,rated_payload
S015,C,15,80,rated_payload
S015,C,16,80,rated_payload
S015,C,17,80,rated_payload
S015,C,18,80,rated_payload
S015,C,19,80,rated_payload
S015,C,20,80,rated_payload
S015,C,21,80,rated_payload
S015,C,22,80,rated_payload
S015,C,23,80,rated_payload
S015,C,24,79.3948245048523,energy_reserve
S015,C,25,78.45135569572449,energy_reserve
S015,C,26,77.46381044387817,energy_reserve
S015,C,27,76.4289939403534,energy_reserve
S015,C,28,75.34338772296906,energy_reserve
S015,C,29,74.20310974121094,energy_reserve
S015,C,30,73.00386071205139,energy_reserve
S015,C,31,71.74086511135101,energy_reserve
S015,C,32,70.40880143642426,energy_reserve
S015,C,33,69.00171875953674,energy_reserve
S015,C,34,67.51293182373047,energy_reserve
S015,C,35,65.93490183353424,energy_reserve
S015,C,36,64.25908088684082,energy_reserve
S015,C,37,62.47572720050812,energy_reserve
S015,C,38,60.573667883872986,energy_reserve
S015,C,39,58.539997935295105,energy_reserve
S015,C,40,56.35968863964081,energy_reserve
S015,C,41,54.015071392059326,energy_reserve
S015,C,42,51.48513734340668,energy_reserve
S015,C,43,48.744561076164246,energy_reserve
S015,C,44,45.762287974357605,energy_reserve
S015,C,45,42.499417662620544,energy_reserve
S015,C,46,38.9058393239975,energy_reserve
S015,C,47,34.91452693939209,energy_reserve
S015,C,48,30.430961847305298,energy_reserve
S015,C,49,25.31090557575226,energy_reserve
S015,C,50,19.304014444351196,energy_reserve
S015,C,51,11.853420734405518,energy_reserve
S015,C,52,null,empty_roundtrip_infeasible
S015,C,53,null,empty_roundtrip_infeasible
S015,C,54,null,empty_roundtrip_infeasible
S015,C,55,null,empty_roundtrip_infeasible
S015,C,56,null,empty_roundtrip_infeasible
S015,C,57,null,empty_roundtrip_infeasible
S015,C,58,null,empty_roundtrip_infeasible
S015,C,59,null,empty_roundtrip_infeasible
S015,C,60,null,empty_roundtrip_infeasible
